ID,State,District,Crop,Year,Season,Area,Production,Area_units,Fertilizer,Pesticide,Yield
6041,Karnataka,CHIKBALLAPUR,Sunflower,2016-17,Rabi,5.00,1.00,Hectare,1839.00,4.20,0.20
6042,Karnataka,CHIKMAGALUR,Sunflower,2016-17,Kharif,3796.00,3199.00,Hectare,22681.00,51.80,0.84
6043,Karnataka,CHITRADURGA,Sunflower,2016-17,Kharif,6089.00,1602.00,Hectare,613.00,1.40,0.26
6044,Karnataka,CHITRADURGA,Sunflower,2016-17,Rabi,190.00,42.00,Hectare,153.25,0.35,0.22
6045,Karnataka,DAVANGERE,Sunflower,2016-17,Kharif,648.00,345.00,Hectare,114937.50,262.50,0.53
6046,Karnataka,DAVANGERE,Sunflower,2016-17,Rabi,341.00,341.00,Hectare,153.25,0.35,1.00
6047,Karnataka,DAVANGERE,Sunflower,2016-17,Summer,152.00,66.00,Hectare,6743.00,15.40,0.43
6048,Karnataka,DHARWAD,Sunflower,2016-17,Rabi,494.00,22.00,Hectare,1289139.00,2944.20,0.04
6049,Karnataka,GADAG,Sunflower,2016-17,Kharif,9614.00,4484.00,Hectare,257000.25,586.95,0.47
6050,Karnataka,GADAG,Sunflower,2016-17,Rabi,24582.00,1985.00,Hectare,919.50,2.10,0.08
6051,Karnataka,GADAG,Sunflower,2016-17,Summer,215.00,12.00,Hectare,24060.25,54.95,0.06
6052,Karnataka,GULBARGA,Sunflower,2016-17,Kharif,13379.00,5885.00,Hectare,876743.25,2002.35,0.44
6053,Karnataka,GULBARGA,Sunflower,2016-17,Rabi,279.00,192.00,Hectare,7550014.50,17243.10,0.69
6054,Karnataka,GULBARGA,Sunflower,2016-17,Summer,40.00,34.00,Hectare,517372.00,1181.60,0.85
6055,Karnataka,HASSAN,Sunflower,2016-17,Kharif,238.00,98.00,Hectare,11515205.00,26299.00,0.41
6056,Karnataka,HAVERI,Sunflower,2016-17,Rabi,1709.00,1229.00,Hectare,543118.00,1240.40,0.72
6057,Karnataka,HAVERI,Sunflower,2016-17,Kharif,511.00,300.00,Hectare,3644744.75,8324.05,0.59
6058,Karnataka,HAVERI,Sunflower,2016-17,Summer,149.00,176.00,Hectare,1643453.00,3753.40,1.18
6059,Karnataka,KOPPAL,Sunflower,2016-17,Kharif,14314.00,5507.00,Hectare,62546229.00,142846.20,0.38
6060,Karnataka,KOPPAL,Sunflower,2016-17,Rabi,18259.00,1804.00,Hectare,289789620.00,661836.00,0.10
6061,Karnataka,KOPPAL,Sunflower,2016-17,Summer,1654.00,50.00,Hectare,1819690.50,4155.90,0.03
6062,Karnataka,MANDYA,Sunflower,2016-17,Kharif,2.00,1.00,Hectare,8799615.00,20097.00,0.50
6063,Karnataka,MYSORE,Sunflower,2016-17,Kharif,517.00,128.00,Hectare,179762.25,410.55,0.25
6064,Karnataka,RAICHUR,Sunflower,2016-17,Kharif,17170.00,14958.00,Hectare,1602382.00,3659.60,0.87
6065,Karnataka,RAICHUR,Sunflower,2016-17,Rabi,9715.00,1883.00,Hectare,11034.00,25.20,0.19
6066,Karnataka,RAMANAGARA,Sunflower,2016-17,Kharif,6.00,4.00,Hectare,1021411.25,2332.75,0.67
6067,Karnataka,SHIMOGA,Sunflower,2016-17,Rabi,192.00,264.00,Hectare,684108.00,1562.40,1.38
6068,Karnataka,SHIMOGA,Sunflower,2016-17,Summer,53.00,84.00,Hectare,84440.75,192.85,1.58
6069,Karnataka,SHIMOGA,Sunflower,2016-17,Kharif,8.00,5.00,Hectare,191869.00,438.20,0.63
6070,Karnataka,TUMKUR,Sunflower,2016-17,Kharif,360.00,195.00,Hectare,2094927.50,4784.50,0.54
6071,Karnataka,UTTAR KANNAD,Sunflower,2016-17,Rabi,7.00,2.00,Hectare,450861.50,1029.70,0.29
6072,Karnataka,YADGIR,Sunflower,2016-17,Kharif,5774.00,1986.00,Hectare,826324.00,1887.20,0.34
6073,Karnataka,YADGIR,Sunflower,2016-17,Rabi,65.00,51.00,Hectare,122140.25,278.95,0.78
6074,Karnataka,BAGALKOT,Sunflower,2017-18,Kharif,30818.00,33142.00,Hectare,6436.50,14.70,1.08
6075,Karnataka,BAGALKOT,Sunflower,2017-18,Rabi,2198.00,1819.00,Hectare,216235.75,493.85,0.83
6076,Karnataka,BAGALKOT,Sunflower,2017-18,Summer,993.00,840.00,Hectare,1750881.25,3998.75,0.85
6077,Karnataka,BELGAUM,Sunflower,2017-18,Rabi,4662.00,5111.00,Hectare,875670.50,1999.90,1.10
6078,Karnataka,BELGAUM,Sunflower,2017-18,Kharif,2639.00,3342.00,Hectare,15641767.75,35723.45,1.27
6079,Karnataka,BELGAUM,Sunflower,2017-18,Summer,492.00,610.00,Hectare,183668745.80,419471.85,1.24
6080,Karnataka,BELLARY,Sunflower,2017-18,Kharif,5663.00,8129.00,Hectare,178383.00,407.40,1.44
6081,Karnataka,BELLARY,Sunflower,2017-18,Rabi,2360.00,2161.00,Hectare,4122271.75,9414.65,0.92
6082,Karnataka,BELLARY,Sunflower,2017-18,Summer,17.00,19.00,Hectare,790616.75,1805.65,1.12
6083,Karnataka,BENGALURU URBAN,Sunflower,2017-18,Kharif,2.00,2.00,Hectare,613.00,1.40,1.00
6084,Karnataka,BIDAR,Sunflower,2017-18,Kharif,11.00,5.00,Hectare,3746656.00,8556.80,0.45
6085,Karnataka,BIJAPUR,Sunflower,2017-18,Kharif,16331.00,14816.00,Hectare,1306609.50,2984.10,0.91
6086,Karnataka,BIJAPUR,Sunflower,2017-18,Rabi,72.00,31.00,Hectare,1931256.50,4410.70,0.43
6087,Karnataka,CHAMARAJANAGAR,Sunflower,2017-18,Kharif,8256.00,6063.00,Hectare,11229240.50,25645.90,0.73
6088,Karnataka,CHAMARAJANAGAR,Sunflower,2017-18,Summer,27.00,32.00,Hectare,9143048.25,20881.35,1.19
6089,Karnataka,CHIKBALLAPUR,Sunflower,2017-18,Summer,91.00,82.00,Hectare,1532.50,3.50,0.90
6090,Karnataka,CHIKBALLAPUR,Sunflower,2017-18,Rabi,7.00,23.00,Hectare,38619.00,88.20,3.29
6091,Karnataka,CHIKBALLAPUR,Sunflower,2017-18,Kharif,10.00,10.00,Hectare,613.00,1.40,1.00
6092,Karnataka,CHIKMAGALUR,Sunflower,2017-18,Kharif,652.00,416.00,Hectare,295772.50,675.50,0.64
6093,Karnataka,CHITRADURGA,Sunflower,2017-18,Kharif,550.00,645.00,Hectare,32489.00,74.20,1.17
6094,Karnataka,CHITRADURGA,Sunflower,2017-18,Rabi,1011.00,618.00,Hectare,6130.00,14.00,0.61
6095,Karnataka,CHITRADURGA,Sunflower,2017-18,Summer,13.00,16.00,Hectare,153.25,0.35,1.23
6096,Karnataka,DAVANGERE,Sunflower,2017-18,Kharif,1745.00,1472.00,Hectare,306.50,0.70,0.84
6097,Karnataka,DAVANGERE,Sunflower,2017-18,Rabi,715.00,586.00,Hectare,1532.50,3.50,0.82
6098,Karnataka,DAVANGERE,Sunflower,2017-18,Summer,45.00,64.00,Hectare,3065.00,7.00,1.42
6099,Karnataka,DHARWAD,Sunflower,2017-18,Rabi,2944.00,1012.00,Hectare,459.75,1.05,0.34
6100,Karnataka,DHARWAD,Sunflower,2017-18,Kharif,577.00,582.00,Hectare,628325.00,1435.00,1.01
6101,Karnataka,GADAG,Sunflower,2017-18,Rabi,22371.00,9606.00,Hectare,919.50,2.10,0.43
6102,Karnataka,GADAG,Sunflower,2017-18,Kharif,8982.00,8533.00,Hectare,1685.75,3.85,0.95
6103,Karnataka,GADAG,Sunflower,2017-18,Summer,20.00,12.00,Hectare,2298.75,5.25,0.60
6104,Karnataka,GULBARGA,Sunflower,2017-18,Kharif,9954.00,11612.00,Hectare,114018.00,260.40,1.17
6105,Karnataka,GULBARGA,Sunflower,2017-18,Rabi,469.00,313.00,Hectare,3071283.25,7014.35,0.67
6106,Karnataka,GULBARGA,Sunflower,2017-18,Summer,150.00,181.00,Hectare,135166.50,308.70,1.21
6107,Karnataka,HASSAN,Sunflower,2017-18,Kharif,457.00,318.00,Hectare,761652.50,1739.50,0.70
6108,Karnataka,HAVERI,Sunflower,2017-18,Rabi,1212.00,1460.00,Hectare,1266764.50,2893.10,1.20
6109,Karnataka,HAVERI,Sunflower,2017-18,Kharif,355.00,450.00,Hectare,915668.75,2091.25,1.27
6110,Karnataka,HAVERI,Sunflower,2017-18,Summer,125.00,190.00,Hectare,2700265.00,6167.00,1.52
6111,Karnataka,KOPPAL,Sunflower,2017-18,Kharif,11627.00,11708.00,Hectare,727784.25,1662.15,1.01
6112,Karnataka,KOPPAL,Sunflower,2017-18,Rabi,14695.00,8683.00,Hectare,4809444.75,10984.05,0.59
6113,Karnataka,KOPPAL,Sunflower,2017-18,Summer,2000.00,2654.00,Hectare,805175.50,1838.90,1.33
6114,Karnataka,MANDYA,Sunflower,2017-18,Kharif,10.00,10.00,Hectare,2674519.00,6108.20,1.00
6115,Karnataka,MYSORE,Sunflower,2017-18,Kharif,306.00,241.00,Hectare,1109530.00,2534.00,0.79
6116,Karnataka,RAICHUR,Sunflower,2017-18,Kharif,12030.00,10423.00,Hectare,1111828.75,2539.25,0.87
6117,Karnataka,RAICHUR,Sunflower,2017-18,Rabi,4757.00,1830.00,Hectare,254548.25,581.35,0.38
6118,Karnataka,RAMANAGARA,Sunflower,2017-18,Kharif,10.00,10.00,Hectare,14099.00,32.20,1.00
6119,Karnataka,SHIMOGA,Sunflower,2017-18,Rabi,174.00,353.00,Hectare,354620.50,809.90,2.03
6120,Karnataka,SHIMOGA,Sunflower,2017-18,Summer,41.00,131.00,Hectare,1923900.50,4393.90,3.20
6121,Karnataka,TUMKUR,Sunflower,2017-18,Kharif,99.00,45.00,Hectare,9786851.50,22351.70,0.45
6122,Karnataka,UTTAR KANNAD,Sunflower,2017-18,Rabi,5.00,3.00,Hectare,283512.50,647.50,0.60
6123,Karnataka,YADGIR,Sunflower,2017-18,Kharif,304.00,351.00,Hectare,403354.00,921.20,1.15
6124,Karnataka,YADGIR,Sunflower,2017-18,Rabi,44.00,26.00,Hectare,69882.00,159.60,0.59
6125,Karnataka,BAGALKOT,Sunflower,2018-19,Kharif,32562.00,32512.00,Hectare,2185345.00,4991.00,1.00
6126,Karnataka,BAGALKOT,Sunflower,2018-19,Rabi,6307.00,3984.00,Hectare,12741051.75,29098.65,0.63
6127,Karnataka,BAGALKOT,Sunflower,2018-19,Summer,1048.00,927.00,Hectare,33561.75,76.65,0.88
6128,Karnataka,BANGALORE RURAL,Sunflower,2018-19,Kharif,1.00,1.00,Hectare,13103028.25,29925.35,1.00
6129,Karnataka,BELGAUM,Sunflower,2018-19,Kharif,6667.00,7404.00,Hectare,20506842.25,46834.55,1.11
6130,Karnataka,BELGAUM,Sunflower,2018-19,Rabi,4992.00,4031.00,Hectare,4904919.50,11202.10,0.81
6131,Karnataka,BELGAUM,Sunflower,2018-19,Summer,483.00,563.00,Hectare,538060.75,1228.85,1.17
6132,Karnataka,BELLARY,Sunflower,2018-19,Kharif,7722.00,7783.00,Hectare,919.50,2.10,1.01
6133,Karnataka,BELLARY,Sunflower,2018-19,Rabi,5956.00,3797.00,Hectare,775445.00,1771.00,0.64
6134,Karnataka,BELLARY,Sunflower,2018-19,Summer,10.00,10.00,Hectare,232887282.00,531879.60,1.00
6135,Karnataka,BENGALURU URBAN,Sunflower,2018-19,Kharif,1.00,1.00,Hectare,19156.25,43.75,1.00
6136,Karnataka,BIDAR,Sunflower,2018-19,Kharif,23.00,2.00,Hectare,1018039.75,2325.05,0.09
6137,Karnataka,BIJAPUR,Sunflower,2018-19,Kharif,7034.00,4130.00,Hectare,22834.25,52.15,0.59
6138,Karnataka,BIJAPUR,Sunflower,2018-19,Rabi,1960.00,626.00,Hectare,74173.00,169.40,0.32
6139,Karnataka,CHAMARAJANAGAR,Sunflower,2018-19,Kharif,5914.00,5736.00,Hectare,67405633.25,153944.35,0.97
6140,Karnataka,CHAMARAJANAGAR,Sunflower,2018-19,Rabi,98.00,51.00,Hectare,5057.25,11.55,0.52
6141,Karnataka,CHAMARAJANAGAR,Sunflower,2018-19,Summer,16.00,14.00,Hectare,21148.50,48.30,0.88
6142,Karnataka,CHIKMAGALUR,Sunflower,2018-19,Kharif,1716.00,1231.00,Hectare,45362.00,103.60,0.72
6143,Karnataka,CHITRADURGA,Sunflower,2018-19,Kharif,849.00,520.00,Hectare,459.75,1.05,0.61
6144,Karnataka,CHITRADURGA,Sunflower,2018-19,Rabi,234.00,201.00,Hectare,1226.00,2.80,0.86
6145,Karnataka,DAVANGERE,Sunflower,2018-19,Rabi,177.00,217.00,Hectare,3218.25,7.35,1.23
6146,Karnataka,DAVANGERE,Sunflower,2018-19,Kharif,159.00,148.00,Hectare,919.50,2.10,0.93
6147,Karnataka,DAVANGERE,Sunflower,2018-19,Summer,20.00,26.00,Hectare,565952.25,1292.55,1.30
6148,Karnataka,DHARWAD,Sunflower,2018-19,Rabi,565.00,194.00,Hectare,11034.00,25.20,0.34
6149,Karnataka,DHARWAD,Sunflower,2018-19,Kharif,54.00,46.00,Hectare,153.25,0.35,0.85
6150,Karnataka,GADAG,Sunflower,2018-19,Kharif,7868.00,2997.00,Hectare,51338.75,117.25,0.38
6151,Karnataka,GADAG,Sunflower,2018-19,Rabi,6807.00,2108.00,Hectare,61606.50,140.70,0.31
6152,Karnataka,GADAG,Sunflower,2018-19,Summer,15.00,6.00,Hectare,10237100.00,23380.00,0.40
6153,Karnataka,GULBARGA,Sunflower,2018-19,Kharif,6891.00,6874.00,Hectare,3148674.50,7191.10,1.00
6154,Karnataka,GULBARGA,Sunflower,2018-19,Rabi,572.00,256.00,Hectare,2702104.00,6171.20,0.45
6155,Karnataka,GULBARGA,Sunflower,2018-19,Summer,9.00,8.00,Hectare,372244.25,850.15,0.89
6156,Karnataka,HASSAN,Sunflower,2018-19,Kharif,2.00,1.00,Hectare,4801782.25,10966.55,0.50
6157,Karnataka,HAVERI,Sunflower,2018-19,Rabi,2929.00,2977.00,Hectare,16311470.25,37252.95,1.02
6158,Karnataka,HAVERI,Sunflower,2018-19,Summer,189.00,228.00,Hectare,45058258.50,102906.30,1.21
6159,Karnataka,HAVERI,Sunflower,2018-19,Kharif,758.00,188.00,Hectare,4395210.00,10038.00,0.25
6160,Karnataka,KOLAR,Sunflower,2018-19,Kharif,1.00,1.00,Hectare,25752743.00,58815.40,1.00
6161,Karnataka,KOPPAL,Sunflower,2018-19,Kharif,11784.00,7288.00,Hectare,500514.50,1143.10,0.62
6162,Karnataka,KOPPAL,Sunflower,2018-19,Rabi,15131.00,4873.00,Hectare,34787.75,79.45,0.32
6163,Karnataka,KOPPAL,Sunflower,2018-19,Summer,847.00,413.00,Hectare,2575213.00,5881.40,0.49
6164,Karnataka,MANDYA,Sunflower,2018-19,Kharif,4.00,3.00,Hectare,2787617.50,6366.50,0.75
6165,Karnataka,MYSORE,Sunflower,2018-19,Kharif,1108.00,1245.00,Hectare,155242.25,354.55,1.12
6166,Karnataka,RAICHUR,Sunflower,2018-19,Kharif,3600.00,2695.00,Hectare,353547.75,807.45,0.75
6167,Karnataka,RAICHUR,Sunflower,2018-19,Rabi,365.00,144.00,Hectare,1521619.25,3475.15,0.39
6168,Karnataka,RAICHUR,Sunflower,2018-19,Summer,25.00,22.00,Hectare,283512.50,647.50,0.88
6169,Karnataka,RAMANAGARA,Sunflower,2018-19,Kharif,1.00,1.00,Hectare,2778116.00,6344.80,1.00
6170,Karnataka,SHIMOGA,Sunflower,2018-19,Rabi,328.00,681.00,Hectare,1509819.00,3448.20,2.08
6171,Karnataka,SHIMOGA,Sunflower,2018-19,Summer,72.00,205.00,Hectare,5156249.50,11776.10,2.85
6172,Karnataka,SHIMOGA,Sunflower,2018-19,Kharif,12.00,10.00,Hectare,971758.25,2219.35,0.83
6173,Karnataka,TUMKUR,Sunflower,2018-19,Kharif,97.00,68.00,Hectare,362129.75,827.05,0.70
6174,Karnataka,UTTAR KANNAD,Sunflower,2018-19,Rabi,3.00,2.00,Hectare,715217.75,1633.45,0.67
6175,Karnataka,UTTAR KANNAD,Sunflower,2018-19,Kharif,1.00,1.00,Hectare,18543.25,42.35,1.00
6176,Karnataka,YADGIR,Sunflower,2018-19,Kharif,613.00,429.00,Hectare,277382.50,633.50,0.70
6177,Karnataka,YADGIR,Sunflower,2018-19,Rabi,15.00,8.00,Hectare,373163.75,852.25,0.53
6178,Karnataka,BAGALKOT,Sunflower,2019-20,Kharif,15571.00,12544.00,Hectare,2780499.87,7073.73,0.81
6179,Karnataka,BAGALKOT,Sunflower,2019-20,Rabi,3855.00,2772.00,Hectare,936172.73,2381.67,0.72
6180,Karnataka,BAGALKOT,Sunflower,2019-20,Summer,807.00,1132.00,Hectare,18321328.03,46610.37,1.40
6181,Karnataka,BANGALORE RURAL,Sunflower,2019-20,Kharif,7.00,5.00,Hectare,1887309.79,4801.41,0.71
6182,Karnataka,BELGAUM,Sunflower,2019-20,Kharif,6924.00,5979.00,Hectare,428022.29,1088.91,0.86
6183,Karnataka,BELGAUM,Sunflower,2019-20,Rabi,2523.00,1956.00,Hectare,2695914.26,6858.54,0.78
6184,Karnataka,BELGAUM,Sunflower,2019-20,Summer,875.00,1115.00,Hectare,15331645.93,39004.47,1.27
6185,Karnataka,BELLARY,Sunflower,2019-20,Kharif,10135.00,10485.00,Hectare,6975288.12,17745.48,1.03
6186,Karnataka,BELLARY,Sunflower,2019-20,Rabi,2162.00,1883.00,Hectare,9435806.04,24005.16,0.87
6187,Karnataka,BELLARY,Sunflower,2019-20,Summer,100.00,106.00,Hectare,78985129.90,200942.10,1.06
6188,Karnataka,BENGALURU URBAN,Sunflower,2019-20,Kharif,6.00,5.00,Hectare,13252877.62,33715.98,0.83
6189,Karnataka,BIDAR,Sunflower,2019-20,Kharif,133.00,24.00,Hectare,64739.30,164.70,0.18
6190,Karnataka,BIDAR,Sunflower,2019-20,Rabi,26.00,19.00,Hectare,381961.87,971.73,0.73
6191,Karnataka,BIJAPUR,Sunflower,2019-20,Kharif,7539.00,3825.00,Hectare,10315623.74,26243.46,0.51
6192,Karnataka,BIJAPUR,Sunflower,2019-20,Rabi,123.00,60.00,Hectare,1939419.62,4933.98,0.49
6193,Karnataka,BIJAPUR,Sunflower,2019-20,Summer,20.00,18.00,Hectare,615978.52,1567.08,0.90
6194,Karnataka,CHAMARAJANAGAR,Sunflower,2019-20,Kharif,16312.00,12862.00,Hectare,1845494.57,4695.03,0.79
6195,Karnataka,CHAMARAJANAGAR,Sunflower,2019-20,Rabi,595.00,433.00,Hectare,332611.42,846.18,0.73
6196,Karnataka,CHAMARAJANAGAR,Sunflower,2019-20,Summer,30.00,33.00,Hectare,3244500.23,8254.17,1.10
6197,Karnataka,CHIKBALLAPUR,Sunflower,2019-20,Rabi,48.00,148.00,Hectare,37994540.00,96660.00,3.08
6198,Karnataka,CHIKBALLAPUR,Sunflower,2019-20,Kharif,3.00,2.00,Hectare,220840292.10,561828.69,0.67
6199,Karnataka,CHIKMAGALUR,Sunflower,2019-20,Kharif,328.00,308.00,Hectare,79077463.00,201177.00,0.94
6200,Karnataka,CHITRADURGA,Sunflower,2019-20,Kharif,2343.00,1251.00,Hectare,19220143.00,48897.00,0.53
6201,Karnataka,CHITRADURGA,Sunflower,2019-20,Rabi,235.00,186.00,Hectare,1772371.00,4509.00,0.79
6202,Karnataka,DAVANGERE,Sunflower,2019-20,Kharif,1012.00,655.00,Hectare,36752819.00,93501.00,0.65
6203,Karnataka,DAVANGERE,Sunflower,2019-20,Rabi,133.00,130.00,Hectare,163376522.00,415638.00,0.98
6204,Karnataka,DAVANGERE,Sunflower,2019-20,Summer,46.00,82.00,Hectare,1549498.00,3942.00,1.78
6205,Karnataka,DHARWAD,Sunflower,2019-20,Rabi,697.00,320.00,Hectare,8692047.00,22113.00,0.46
6206,Karnataka,DHARWAD,Sunflower,2019-20,Kharif,287.00,217.00,Hectare,933944.00,2376.00,0.76
6207,Karnataka,GADAG,Sunflower,2019-20,Kharif,19082.00,10097.00,Hectare,187712131.00,477549.00,0.53
6208,Karnataka,GADAG,Sunflower,2019-20,Rabi,5592.00,2927.00,Hectare,7131936.00,18144.00,0.52
6209,Karnataka,GADAG,Sunflower,2019-20,Summer,225.00,189.00,Hectare,15877048.00,40392.00,0.84
6210,Karnataka,GULBARGA,Sunflower,2019-20,Kharif,10441.00,10941.00,Hectare,7047032.00,17928.00,1.05
6211,Karnataka,GULBARGA,Sunflower,2019-20,Rabi,73.00,31.00,Hectare,41496830.00,105570.00,0.42
6212,Karnataka,HASSAN,Sunflower,2019-20,Kharif,89.00,67.00,Hectare,11408975.00,29025.00,0.75
6213,Karnataka,HAVERI,Sunflower,2019-20,Rabi,3260.00,3075.00,Hectare,2111987.00,5373.00,0.94
6214,Karnataka,HAVERI,Sunflower,2019-20,Summer,473.00,555.00,Hectare,583715.00,1485.00,1.17
6215,Karnataka,HAVERI,Sunflower,2019-20,Kharif,114.00,52.00,Hectare,2748767.00,6993.00,0.46
6216,Karnataka,KOLAR,Sunflower,2019-20,Kharif,4.00,3.00,Hectare,1209882.00,3078.00,0.75
6217,Karnataka,KOLAR,Sunflower,2019-20,Rabi,1.00,1.00,Hectare,1305399.00,3321.00,1.00
6218,Karnataka,KOPPAL,Sunflower,2019-20,Kharif,11657.00,8140.00,Hectare,3321869.00,8451.00,0.70
6219,Karnataka,KOPPAL,Sunflower,2019-20,Rabi,4982.00,2499.00,Hectare,2058922.00,5238.00,0.50
6220,Karnataka,KOPPAL,Sunflower,2019-20,Summer,1816.00,1451.00,Hectare,33961600.00,86400.00,0.80
6221,Karnataka,MANDYA,Sunflower,2019-20,Summer,37.00,40.00,Hectare,31870839.00,81081.00,1.08
6222,Karnataka,MANDYA,Sunflower,2019-20,Kharif,5.00,4.00,Hectare,70512772.00,179388.00,0.80
6223,Karnataka,MYSORE,Sunflower,2019-20,Kharif,545.00,172.00,Hectare,1209882.00,3078.00,0.32
6224,Karnataka,RAICHUR,Sunflower,2019-20,Kharif,2571.00,1722.00,Hectare,562489.00,1431.00,0.67
6225,Karnataka,RAICHUR,Sunflower,2019-20,Rabi,57.00,30.00,Hectare,21374582.00,54378.00,0.53
6226,Karnataka,RAMANAGARA,Sunflower,2019-20,Kharif,2.00,2.00,Hectare,11737978.00,29862.00,1.00
6227,Karnataka,SHIMOGA,Sunflower,2019-20,Rabi,795.00,1825.00,Hectare,11600009.00,29511.00,2.30
6228,Karnataka,SHIMOGA,Sunflower,2019-20,Summer,58.00,148.00,Hectare,51165273.00,130167.00,2.55
6229,Karnataka,TUMKUR,Sunflower,2019-20,Kharif,24.00,21.00,Hectare,1234291.90,3140.10,0.88
6230,Karnataka,UTTAR KANNAD,Sunflower,2019-20,Rabi,3.00,2.00,Hectare,62285256.01,158456.79,0.67
